d_loss, g_loss
-2.108403, 2.2088175
-0.16745387, 3.4770098
-3.075922, 1.3542812
-0.15288486, 2.293949
-0.59116215, 0.2622323
-0.21743527, -0.2360818
-2.4778857, 0.9289826
-2.7480636, 1.9600838
-0.9917802, 1.6420603
-0.33795834, 0.41721258
-2.0653386, 1.6353009
-0.3986369, 2.5513031
-0.83865875, 3.0708532
0.3237089, 0.8936085
-2.8252945, 1.1439369
-0.99153566, 1.8961293
-1.3428533, 1.1201731
-1.2057182, 1.9359834
0.3687972, 2.9490638
-3.1985977, 2.662279
-0.44456688, 2.7734456
-0.90428585, 1.6456474
0.35836816, 1.9080522
1.1790845, 2.8315465
-0.92677844, 3.2775087
-0.45860884, 1.9831474
-2.767361, 1.4132801
-2.2805564, 2.6112022
-1.7649547, 3.243559
-1.1886643, 1.8977004
-1.5170758, 1.5290587
-1.1223361, 2.191633
-1.8475807, 3.012347
-0.85923547, 3.561182
-2.977844, 2.334024
-1.4845176, 2.0106134
-1.107139, 1.043685
-0.32119218, 0.5772946
0.08421961, 2.1690433
-1.9286867, 2.123807
-1.6360729, 2.2818084
-2.289556, 1.7125157
0.7903707, 3.1995277
-0.5733208, 2.923828
-0.6976451, 2.2940507
-0.6142833, 1.2223604
-0.8199618, 2.064858
-1.5450013, 0.11410019
-0.0909617, 0.7025297
-0.9337076, 1.8786774
-0.59719825, 1.2743223
-0.85082495, -0.664948
1.1794732, 1.5608276
0.14247712, 1.7761291
-0.9191897, 0.90147746
-0.8431287, 2.0665464
-0.35181335, 2.1908581
-0.5668897, 2.0950162
-2.0154424, 0.95262796
-0.5389949, 0.368865
-0.28315017, 1.7310274
-2.279888, 0.5524361
-1.8046868, 1.5371137
1.9523866, 0.19838828
-1.0466986, 0.19963145
-0.25226858, 1.9442682
-1.7957935, -0.035069287
-0.37624046, 0.8400558
-0.3929866, 0.9068841
-1.7288431, 2.289769
-0.7911398, 2.1613688
-1.9240022, 1.7167978
-1.0471605, 2.9529548
-1.5524634, 2.5649557
-0.7310489, 1.9780489
1.8655579, 1.2958232
-1.0374405, 0.56080645
-0.98553526, 1.5178404
-1.689025, 0.696031
0.14411533, 1.9315464
-1.1799443, 2.5915432
-0.5806, 1.920823
-3.7828932, 0.52305984
0.45810753, 0.93822813
-2.915414, 0.40396345
0.11597776, 1.9461162
-0.96028185, 1.094497
-1.0989977, 1.793946
-1.452719, 3.0784466
-1.9404263, 2.448272
-1.2387172, 2.136908
-2.658798, 0.49561635
-0.4241937, 1.5257243
-1.092018, 0.42411104
-2.2778583, -0.6661755
-1.203973, 0.44106996
-1.3302833, 0.44526112
-0.041722246, 0.5551707
-1.416861, -0.028873608
-0.23285595, -0.09050441
1.738683, 1.0544648
-1.3540266, 0.363019
-1.0097424, 1.0972033
-0.80948424, 0.1813989
-2.8222702, -0.46730846
-0.84090745, -0.06063229
-0.9770431, 0.6113645
-0.15068525, 1.2623881
-1.5420473, -0.2894577
-0.17957467, 1.1039973
1.2361771, -0.7492711
-0.34371108, 0.737276
0.5432746, 1.2821428
-0.5283821, 0.816928
-0.93664813, 0.6413822
-0.77558887, 0.40424275
-0.6255783, 1.5359008
-0.48851305, 0.5632976
-2.1021223, 2.2408535
-2.076569, 0.95659804
-0.81746805, 0.9384281
0.028682739, 1.6058383
-1.4383928, 0.18443409
-0.19803315, 0.8010448
0.92187864, 0.6565576
-1.0326759, 0.7029026
-0.7704895, -0.16233431
-1.0715222, 0.44518834
-0.63296247, 1.0074027
-1.0877213, 1.0803047
-0.97466445, 0.85149425
-0.7044689, -0.31811786
-0.5036284, 0.24826992
-0.74996555, -0.12845089
-2.3173342, -0.01571387
0.1324758, -1.4338305
-1.1842449, -0.1209108
-1.7024841, 0.14912438
-0.9489502, -0.78529567
-0.5322162, 0.99063325
-1.3782902, -0.26080883
-1.826601, 1.2392578
-2.0468316, 1.2469723
-0.77638805, 0.69044137
-1.0339237, 0.4648201
-0.6468811, 0.83795136
-1.0526454, 0.74339217
-0.94214576, 1.9022363
-2.9920006, 0.87619513
0.18276745, 1.7180347
-1.5355318, 0.69228554
-0.91089344, 1.3408542
-1.0579942, 1.5631596
-0.520663, 0.13296233
-0.2970662, 1.2410889
-2.1915128, 1.8374134
-1.5298618, 1.6016946
-2.1889737, 2.0113633
-0.2762646, 2.0261922
-2.4575863, 0.73770905
-2.4806552, 1.1768413
-2.7054448, 1.4930638
-0.5185991, 1.4867717
-0.56096536, 2.1477726
-0.43043247, 0.8545513
-0.049126685, 1.976027
2.1318462, 2.2216113
-1.6731927, 2.9420643
-0.64443016, 2.3760056
0.00846225, 2.2473912
0.3865531, 2.0696554
-0.5847589, 1.5295641
-0.44413206, 2.6726882
-1.6561799, 2.2175872
0.5109209, 2.6284156
-2.3451037, 1.361102
-2.019572, 1.2549553
-2.4175282, 2.3896003
-1.9640101, 0.26977998
-0.13395065, 2.8960133
-0.03031741, 0.8424413
0.6072986, 2.308933
-0.74147224, 1.5128869
-1.9853963, 1.7062796
-0.6059164, 1.59388
0.9863956, 2.5798264
-1.2183084, 1.1990123
-1.3541902, 1.1927544
-0.6819731, 0.36100426
-0.24210432, 1.3900566
-1.5312321, 1.6366223
-1.6664939, 2.6742387
-0.36074972, 1.9860561
-2.136058, 2.235519
-0.06758709, 2.079941
-0.41505137, 0.9434391
-0.62374794, 1.3340564
-2.1855848, 0.69636345
0.42951968, 2.821705
-1.2230922, 3.9029446
-1.2285084, 3.0358958
0.59622025, 1.7875278
-0.5174129, 0.91827095
-1.6460575, 2.5362635
-0.3928312, 1.9246824
-0.8589173, 1.4776217
-1.9240985, 2.8960426
0.08072968, 2.9422185
0.71393687, 1.526794
-0.9858509, 0.56944966
-1.8912928, 1.0009605
-1.4235325, 2.6219854
-1.071282, 0.6130167
-0.58157265, 1.0934472
-1.3936799, 1.8097357
-1.33021, 1.3292644
0.019863449, 0.392328
-1.4186293, -0.23322788
-0.69011414, 1.6917498
-1.4653682, 0.9111233
1.1984934, 1.1368606
0.04476823, 1.692575
-2.5365074, 0.71789813
0.4306508, 0.62371546
-0.67124915, 1.5593523
-1.3746274, 3.138588
-2.0228045, 1.9600065
-0.62349063, 2.2637138
-0.46087885, 2.4945154
-0.61771464, 1.4011216
-0.7327532, 2.1620145
-0.64097047, 0.15480718
-1.491476, 0.5884838
-0.52187204, 1.8594604
-1.2454845, 2.5984905
0.2423821, 1.9249768
-1.082529, 2.1944296
-0.76489484, 1.7761226
-1.4706041, 1.4245706
-1.5413134, 2.2576294
0.80834746, 0.98690915
-0.5100181, 1.603946
1.085465, 1.3720115
-0.6876336, 1.1069562
-0.8436849, 2.707537
-2.1187239, 1.8964524
0.4832021, 2.6665564
0.38653943, 2.387861
-0.5932486, 2.8512611
-0.5272336, 1.3730347
0.06716293, 1.9386439
-0.015572049, 0.88280165
-1.5865619, 1.8337367
-1.3444822, 1.394573
-1.1715208, 1.838196
-0.5538851, 2.0526319
-1.657911, 1.5151873
-1.0869468, 1.7245163
-1.6065345, 1.3627256
-1.6389259, 0.9609794
-1.2268496, 1.2174479
-0.5337869, 2.24632
-0.45312494, 2.8954294
-2.4985623, 1.9969211
-0.96097374, 1.8036648
-0.91737866, 0.44667712
-2.2052178, 2.1148045
-0.9020055, 2.3104014
-1.62157, -0.21642286
-0.6252686, 1.9516222
-0.20776092, 0.7950343
-0.22084165, 1.5240954
-0.25292832, 2.4105177
0.0455551, 2.3505943
-0.06914596, 2.1739678
-2.0102317, 2.4019666
-1.2761426, 1.3227761
-1.88453, 0.27094465
0.04232635, 1.0687592
-0.24753654, 1.8071
-1.5160853, -0.16671503
-0.2815848, -0.19395706
-1.260948, 0.043616936
-2.8823237, 1.7677915
-0.6069177, 1.7051297
-1.3164954, 1.6260914
-3.6277428, 1.3979862
-0.13204621, 1.026103
-2.112817, 0.67988694
-0.39174205, 1.3042902
0.6123631, 1.6536182
-1.0295264, 1.627719
0.7940528, 2.764027
-0.620984, 1.0224078
-0.8686468, 1.4391878
-0.7662903, 0.93581396
-2.2599163, 0.86505353
-0.20122984, 1.5892005
0.08914664, 1.4835186
-1.409817, 2.540605
0.9447926, 1.3557854
-1.9924037, 1.6200464
1.0086635, 1.7647883
-2.8026204, 1.1227994
-0.81577367, 0.74349654
-0.13093054, 1.2859954
-0.43819913, 1.7339323
-1.2688191, 2.5220644
-1.6272533, 1.4968574
0.045064837, 1.4687785
-2.301449, 0.12345818
-1.0555228, 0.30688697
-0.34115228, -1.1356399
-1.7042589, 0.31247926
-1.6123072, -0.3674179
-0.9330309, 0.9416722
-1.16102, 0.48939028
-1.2850413, -0.90532994
-1.586468, 0.027234644
-3.545757, 0.5051182
-1.4319609, 0.2821578
-1.550392, -0.39706337
-0.7201196, -0.78122115
-0.6859427, 0.8321773
-0.571928, 0.20008218
-1.0860529, -0.03380072
-0.71233636, -0.22514062
-0.5737753, 0.8732277
-0.21553768, 0.39430434
0.31569192, 0.42105222
-1.5485246, -0.45602357
-0.44372895, 1.8502853
-1.6235651, 1.7197924
-1.4265598, 1.5101209
-1.1661991, 1.5409937
0.3629356, -0.24525034
-0.28376412, 0.40629345
0.98537636, 0.47623542
0.32075706, -0.43581653
-1.6210207, -0.8244158
-3.076811, 0.7761681
-2.09009, 0.6970647
-0.96297824, -0.051752746
-2.1092503, -0.20590018
-0.5587606, -0.1788686
0.9167035, 0.60676837
-3.2694075, 0.25427496
-0.33695796, -0.5207421
-0.14748535, 0.37832177
-2.6056612, -1.0888036
-0.96286905, -0.1662774
-1.264435, 0.602997
-1.484985, 0.6877651
1.452728, -0.18291941
1.0007434, 0.6438191
-0.036687985, -0.55019724
0.3203128, 0.6867522
-2.2716994, 0.28689086
-0.44638544, 0.020270944
-1.0460476, 0.91334134
-1.7422823, 0.47636122
-1.5163625, -1.153531
0.5624658, 0.26159096
-2.4224377, 1.3672965
0.24111664, 1.2631361
0.41768718, 0.88239145
-3.2489793, 1.1733778
0.025811478, 1.4040544
-1.128704, -0.273639
-1.7996459, 1.2190958
-1.1217557, 0.018724352
-2.5266056, -0.04111123
0.3411841, 0.7714931
-1.5224934, -0.0077682734
-0.3138294, 1.0543102
0.29360119, 0.13475513
-0.7567279, -0.006993413
1.2341712, 3.5942996
0.5155966, 2.0018864
0.074566156, 0.7970747
-0.23515022, -0.11316985
-0.2718798, 1.8352926
-0.0028440654, 1.5404549
-1.2930481, 3.5696445
-0.75196946, 1.8725193
-0.8131785, 0.9273007
-2.0618675, -0.50082725
-1.9112157, 2.537431
1.5178058, 2.224141
-0.6921715, -0.18171039
-0.81855494, 2.4993808
-0.39217302, 2.7264924
0.20272428, 1.8587402
-2.6777377, 2.4326377
-1.3567775, 1.699538
1.5646638, 0.5898141
-1.9059045, 0.5683681
-1.6533694, 2.6513348
-1.0774523, 0.7793162
-0.36664945, 0.74534833
-2.007355, 0.6683713
-0.39570525, 0.39763713
-0.39407355, -1.5030979
-0.40675807, 0.7004613
-0.74567306, -0.49059266
-0.8981991, -1.6084613
-0.7618209, -0.4889071
-0.5980813, -1.5844959
0.04007359, 0.82841736
-1.2341415, -0.26370358
0.34378418, -0.47833747
0.49387705, -1.7552397
-0.08488978, -0.80182827
-1.8308631, -0.66744184
-0.48615196, 0.39899206
-0.200852, 0.016431838
-1.1461447, -0.7983541
-0.31062892, -0.1190598
1.7538873, 1.3735738
-2.197332, 0.16740468
-1.7224855, -0.20195606
-2.9333265, 2.0910463
-1.1598608, -0.5195352
-1.3796515, -0.48938572
-0.3996053, 0.542112
-0.5878576, 0.74885565
1.3278761, -0.34766603
-1.4595042, -0.8414599
-0.25418124, 0.8383448
-0.18408738, 0.29747307
0.15717588, -0.6435207
-1.7056203, -0.5807152
-1.960027, -1.9583378
0.3789579, -0.2593031
-2.2887454, -0.68165827
-1.8107451, -0.46457243
-1.6543487, 0.7490597
-0.930115, -1.4642291
0.9797982, -0.80168
-0.56051207, -0.12833329
0.036534563, -1.4763696
-1.689136, -0.3084001
-0.7218972, -0.7116653
-1.6382829, -0.36007476
-0.24755488, -1.5735176
-0.41504425, -1.3440536
-3.5477886, -0.039423317
-0.7912818, -0.34662536
-0.50471777, -0.086863935
-0.35131297, -1.711044
-0.5416044, 1.0225513
-3.2042418, 0.80306476
-0.2606485, 0.0022797137
-0.69793403, 0.19369367
-0.26863828, -0.56980187
-2.832611, 1.0274884
-1.3370112, -0.25434437
0.6620825, 0.25732425
-1.1163679, -0.6104076
-1.6829005, 0.6323848
-1.4837139, -1.3527141
-0.91983443, -0.7711113
-2.1003041, -0.29934895
-0.32571012, -0.95187384
-0.20433399, 0.15610456
-0.03327638, 0.5765292
0.07046815, 1.4941646
-1.2840044, -0.76090646
0.24913344, 1.7824287
0.45342985, 1.2014803
-0.64837474, 1.2516193
1.0112972, 1.2726607
-1.0841616, 0.9175726
-0.17531064, 0.4417218
2.1766605, 1.4140266
-1.5919878, 1.6299155
0.41526857, 1.5383505
-0.9214755, -0.015709847
0.24943745, 0.019554079
-0.7245867, 0.58104753
0.015154436, 0.14840941
0.26413035, -0.5839616
-1.4835726, -0.7064852
-1.8766279, -0.74606323
-3.1263776, 0.44039068
-1.9573357, -1.5844479
0.045229234, -0.5192454
-0.3015147, 0.28778142
-0.60569054, -0.8767434
-0.2685192, -0.24365002
-1.3796836, 0.34021974
0.41265434, -0.80078804
-2.5546994, -1.014534
-0.5749827, -0.011145085
-1.5718291, -0.58969796
-0.8408541, 0.7194694
-0.72008276, -0.3848965
0.6376468, -0.5468282
-0.9837904, -0.4078952
-0.83835685, -0.947909
0.710863, 0.33302593
-1.4641949, 0.46592668
-0.45492506, -1.327387
-2.2494385, -0.9528583
0.8337853, 1.1554751
-1.3740675, 0.016868353
-0.65082645, -2.493401
-0.35228944, -0.96717525
-0.42901966, 1.3402109
-1.6518754, -0.63830304
-0.85988104, 0.5371616
0.1688933, -1.1483986
-0.49416202, 0.45125884
-0.93175626, -0.24806958
-0.82035196, 0.26427704
0.7312106, -0.8069551
-0.41483754, 0.9491788
-0.28973067, 0.449974
-0.7175556, 0.8015826
-1.1201891, 0.10911983
-1.4649216, 1.6716576
-1.318285, 0.004451342
-2.5232744, -0.17451186
-2.346724, 1.1629255
-1.5733349, -1.7593954
-1.3758028, 0.95669997
0.34821743, -0.56693095
-0.49955595, 1.9814849
-1.6627474, -0.81526107
-3.2543967, 0.81544864
-1.8279865, 0.42101118
-1.1826028, 0.13967013
-0.91514385, 0.49099132
-0.64371336, 0.82524145
0.1604892, 0.5298067
-2.6115594, -0.72666794
-0.62778676, -0.6896787
-0.31589875, -0.4985506
-1.3691171, -0.37362754
-0.07142559, 0.76734143
-0.30717927, -2.0193133
-1.1050525, 0.90682185
-0.6195307, -0.5024175
-0.4350186, -0.0366109
-1.6458722, 0.09553099
-2.0668292, -0.7792001
-0.44702297, 1.3618257
-0.35548833, -0.008764431
-1.6697471, 0.4780643
-1.6263813, -0.043717682
1.2460761, 0.11896102
-0.45429203, 1.5869403
0.008337811, 1.7791843
0.08782296, 1.4931304
-0.64653623, 0.37252116
-1.48844, 0.31164545
-0.41367114, 1.6277654
-1.2880652, 1.0915047
-0.16723034, 0.6395272
-0.96273714, 0.9261291
-0.13563973, 1.6852608
-2.1462429, 0.81644005
-0.24205858, 1.5213771
-0.6259159, 1.6887716
-0.45686275, 0.69881964
0.28196996, 0.90327096
0.20491019, 2.5753112
0.08993073, 1.4458785
-0.061129294, 2.409442
-0.6786198, 2.4690385
0.47008488, 0.95776546
-1.1496875, 2.27661
0.15455791, 1.8494107
0.18190116, 2.3130448
-1.6848761, 0.4998473
-1.5621594, 1.4160354
1.6502336, 0.9552331
-2.2296174, 1.143109
-1.6601722, -0.22343338
-1.1059922, 1.9356116
-0.1451291, 2.2164364
0.7777902, 1.773407
-0.0934963, 1.2399161
0.07030801, 2.4395473
-1.0267026, 0.8374535
-0.56475186, 1.2829665
-0.041259825, -0.7317691
-0.52085346, 0.42480177
-0.68389666, -0.1649155
-1.9471343, 1.1071337
-1.2583495, -0.39237425
-1.3538749, 0.4665784
-2.2134264, -0.71949685
-0.05854878, 0.7822148
1.7186638, 1.3427954
0.053002432, 0.14781311
-1.9217454, 0.95495045
-0.5359197, 1.6098974
-2.2012327, 0.48506707
-2.0687416, 0.33415627
-1.000288, 2.5582361
-1.4250451, 1.1684341
0.41782686, 0.5055689
-0.17012624, 1.4877518
1.3456624, 0.98971426
0.6729386, 1.1765693
-0.24441308, 2.3772993
-0.33138713, 2.4483514
-1.347996, 1.6349634
0.61823785, 1.1299144
-0.5664281, 1.3500209
-2.1577713, 2.5182168
-0.4684028, 0.20809461
0.82714474, -0.12356198
-1.5420288, 3.4059222
-1.960394, 1.3942035
-0.73632777, 1.2641977
0.45557654, 2.1811824
-0.4046785, 1.8996837
-1.1801707, 2.152126
-0.5747236, 2.19691
-0.5619252, 2.8400598
-1.0792052, 1.9792463
0.46742272, 2.867219
-1.555593, 0.8350862
-0.5737471, 0.95646584
-2.2333324, 2.2310379
0.28614247, 1.9197676
-1.6971538, 1.1839395
-0.5524684, 1.5922823
1.3724474, 0.456898
-0.17584592, 0.17784256
0.25448707, -1.2955334
0.16249557, 0.0808226
-0.51009226, 1.0993978
-1.0172603, 1.7352175
-0.5915062, 1.2921256
-0.15345433, 2.07132
0.552321, 0.93034697
-0.32432473, 1.9384035
1.1645879, 2.2111793
-1.4982018, 0.50169706
-1.5408659, 0.73724186
-0.16946569, 2.9843025
-1.5460548, -0.072616994
0.0146256685, 0.57681316
0.032727636, 0.9969773
-0.5233905, 1.8042575
-1.0703287, 0.39313346
-1.4787883, -0.22841257
-2.4128277, 0.098656744
-0.7950908, 0.7696506
-0.13314572, 2.6687398
-1.4997163, 2.1428323
-1.7286551, 1.9838486
-0.35088077, 1.8985777
0.76814604, 1.4971368
0.3207655, 0.8656647
-1.5746304, 2.242525
0.24137415, 1.5154041
-0.49696946, 2.3463671
1.1560264, 3.437484
-0.103173986, 2.3674974
-1.6874937, 1.9441836
-1.2295057, 1.2591752
-1.4785546, 1.165636
0.9690708, 2.4169888
-1.706016, 1.2678908
-0.90683466, 1.395098
0.042577606, 0.5401045
0.5186153, 1.7262415
0.20217365, 1.7790759
0.26069215, 1.935681
0.44972745, 1.1058767
-0.78250325, 1.8091002
0.10741882, 2.8249006
-0.043579563, 1.7268832
-1.2270621, 0.56254643
0.5701323, 0.48820543
-1.940324, 0.91857016
-0.29837123, 0.7378886
-0.07391986, 1.9597169
-2.2703335, 0.45577767
0.13885021, 1.2066187
-0.3013214, 1.1518797
-1.3241132, 2.1110306
-1.2254267, 1.1873932
-0.9821222, 0.5665209
0.6502532, 1.4581683
-1.3919184, 2.5590978
-1.0896969, 1.8835546
0.43603593, 0.8251212
-0.11968127, 1.7822304
-0.6086423, 1.3166401
-0.8608153, 3.0635548
0.5234044, 2.4153342
-0.39001232, 1.1989887
-0.01621075, 2.3387146
-2.3217726, 1.0952544
-0.49109986, 1.9710991
-0.9492388, 1.0933688
0.67349404, 2.140323
-2.5383196, 1.3749229
-0.817423, 1.1734389
-1.1652144, 1.9205408
-2.5071142, 1.1913137
-0.87376845, 3.4326816
-0.39141595, 1.6375086
-0.42210495, 2.6639056
-0.79814845, 2.0307992
0.05266586, 2.8891292
-1.2865996, 1.4742517
1.3338501, 1.9522969
-1.7952548, 1.4486989
-1.5972241, 1.7653666
0.30363524, 3.2142897
-0.77546895, 2.304932
-2.048183, 2.2706273
-0.3646055, 2.166856
0.11890998, 1.3682785
-1.2510028, 0.21297622
-0.270346, 1.8782951
-0.13986254, 0.49459612
1.8132464, 2.2659163
-0.42640936, 0.19200903
-0.48341924, 0.7470974
-0.21492144, 0.5094156
-0.2369851, 0.27290612
-3.2541068, 1.7208555
-2.4230957, 3.3618603
-0.3906843, 2.110627
-0.9521291, 2.262969
-0.90737104, 0.9002969
0.21340317, 0.1404481
0.44777375, -1.0778432
-0.596222, -0.4565912
-0.1784659, -0.18955576
-1.8338412, -0.9942289
0.055117592, -0.1582557
0.16869527, -1.3813398
-0.011606425, -1.3718691
-0.9293709, -0.842675
-0.85474706, 1.6105697
0.41217405, -1.4336424
0.6289284, 1.525073
1.790439, -0.59483194
-2.759553, 1.147958
-0.013410993, 1.0765886
1.0959578, -0.84164083
-0.11399858, 0.65359414
0.29730985, 0.76934993
-1.3752856, -0.070546344
-1.4201931, -0.38404652
-1.6301643, 1.1128391
-1.125497, 0.8453696
-0.027483337, 0.9400245
0.37609446, 0.7653795
-1.5366043, 0.030496001
0.16765405, -1.1191981
-0.31572336, 0.6961413
-1.3534836, -0.8593932
-1.8298908, -1.2238021
-0.5063234, 1.2084491
-0.25167176, 1.3840532
-0.9361364, 0.535827
0.38384527, -0.6465537
-1.1297293, 0.14629117
-0.39546168, 0.36875317
0.11379476, -0.29461277
0.16162726, -0.4919845
0.37911052, 1.3237557
-1.5216024, -0.15539196
0.030433536, 1.7018774
-0.4592157, 0.54195344
-1.0299314, 0.94072694
1.6771832, 1.3036948
-1.2424455, 0.39492118
-0.48632145, 0.7876201
-0.85324305, 1.1758595
0.11290699, 1.7462797
0.506622, 2.8228345
0.20809253, 1.8439078
0.22806345, 1.5055332
0.004135184, 1.9346688
-0.13339123, 1.896466
-1.210983, 0.9431121
-1.3918287, 1.468632
-1.8047464, 2.2490444
0.3843589, 1.5551317
-2.1528893, 0.97970074
0.3698995, 1.5790223
-1.9467736, 0.7628814
-1.3546177, 2.151043
-0.78444695, 1.2482251
1.936538, 1.8284986
-1.8414972, 0.82207716
-1.4545923, 2.2136216
-1.0206542, 1.6080678
-0.4866482, 3.6845164
-2.54297, 2.9982164
0.14141536, 1.8383236
-1.0636561, 2.0227857
-1.0085058, 2.8660054
-0.09141953, 1.1265877
-0.106280655, 2.2660723
-0.2614491, 2.794578
-0.030673757, 1.5914991
0.12878963, 1.5417279
-0.46466547, 0.8899964
-2.2965994, 0.64768535
-0.5113297, 1.6736597
0.50309074, 1.6681596
-0.16337754, 1.7740896
-1.0517478, 1.5924926
-1.9048973, 1.1229067
0.3364889, 2.191462
-0.8454499, 1.8526449
-1.6461667, 2.1776786
-0.9208795, 2.4965892
-2.0102859, 1.9582534
-0.29160422, 1.1324672
0.23513505, 0.22438219
-2.8691561, 1.596471
-0.41823265, 1.0393316
-0.61857176, 1.0100063
-1.1021281, 1.0518651
-1.166752, 1.4157646
-0.58140373, 1.6545098
-2.533221, 1.1425571
0.66604596, 0.41267946
-0.24929824, 1.7631319
0.081097454, 1.6737719
-0.76065725, 0.4714916
-2.0029244, 0.77501047
-0.97807014, 0.9545631
0.051367193, 1.5725842
-0.035701826, 1.7645732
-0.8379924, 2.4845073
-0.47229603, 0.78538984
-0.79274786, 1.2918442
-1.3477454, 1.5005587
-0.94788665, 0.39925736
-0.5836328, 2.267138
-0.78662574, 2.0773122
1.3487566, 0.9144968
-0.9382426, 2.2890513
-0.3884509, 2.0633447
-2.9255893, 1.0914863
-1.6704571, 1.1373324
-0.7220846, 0.4283501
1.0819232, 1.2941488
-0.756973, 0.14025198
0.8270421, 3.0307786
1.035534, 1.8101046
-0.43254045, 1.20405
-0.019909114, 0.44892517
-0.44830263, -0.65143603
0.3658865, 1.0835481
0.6283667, 1.1190908
1.0762645, 0.2928941
-0.095678374, -0.27286464
0.012907535, 1.2991415
0.5141065, -0.05175996
-0.25185332, 0.42123199
-1.1023979, -0.6343343
0.5528759, 0.3493925
0.23353699, 0.55750257
-1.7274822, 0.09535481
-0.4646421, 0.20804805
-1.217878, -0.8361136
0.79712504, 0.4905405
0.33424073, -0.34258938
-0.6117657, 0.47903702
2.3576171, 1.1813896
0.42954263, -1.7416694
-1.9040421, 0.96157205
0.22640897, 0.92402595
-1.1386201, 0.8423889
-0.7208694, 0.5372603
-0.4269593, -0.00022371113
-1.5582138, 2.1141365
-2.5879617, 1.3696395
0.03570679, 1.0195969
-1.0421793, -0.5038098
-0.5188853, 0.59030396
-0.71730435, 0.23450498
0.18240875, -0.4977876
-1.6652613, 0.19441968
0.43112898, 0.30742937
-1.0155249, 0.34095848
0.5290807, 0.8466652
-0.6739862, -0.2743841
-0.36879855, -0.6445425
-0.6326612, -0.8936236
-1.2357962, -0.1820662
-0.38636374, -0.21829309
-1.5343479, 0.9363402
-0.11969728, 1.3177512
-1.400369, 0.15485755
0.47396377, 0.11565843
-0.7756273, 0.2870463
-1.032207, 1.6378496
-0.71710247, -1.1836419
-1.7649876, -0.38214993
-0.19230133, 0.6263926
-1.1948049, 1.3961599
-0.0003870502, 0.33844852
-1.0259517, 1.5929341
-1.2568388, 1.394828
-0.15607983, 0.97342813
-1.2062562, 0.8053968
-1.3541601, 0.8032286
-0.25712273, 2.0861008
1.5481976, 0.73023516
-1.5612276, 0.6334979
0.80637383, 1.4807155
-0.7765188, -0.9850786
-1.2447153, 0.20106378
1.2587384, 0.15187043
-0.4367779, 1.1376297
-0.88430774, -0.5183395
0.2536002, 0.317179
-0.88293386, -0.4006318
1.2257146, 0.38489932
0.4365248, -0.42915785
-1.3008071, 0.12155406
-0.8356358, 1.0389353
-1.1579722, 0.8069494
-1.5505153, 0.31128132
-2.623843, 0.2547378
-1.6592844, 0.3565957
-0.3588748, -0.03781417
-0.6247956, 0.04639089
0.20328557, -0.14626342
-1.6457077, -0.5072422
-0.44058162, 1.4480572
-0.1196982, 1.591586
-0.10023849, 0.5949042
0.3294742, 0.54656565
-1.1359956, 0.52375233
0.6215007, 2.313909
-1.6266509, 0.7353878
1.1191609, 0.15741466
-1.194476, 1.3777883
-0.3430159, -1.0095675
-2.6318274, 0.25901085
1.0162946, 1.1626542
1.0966046, 0.57806987
-1.8156375, 1.2685146
-1.8064542, 1.3337293
-0.4390756, 0.6966554
0.014495313, 0.8402518
0.8076439, 0.8381584
-0.063530244, 1.1394782
-2.7747786, 0.019111812
0.7917083, 0.065365165
0.3844264, 0.92185736
-0.7662072, 1.3520241
-0.85798913, -0.4998672
-1.4646122, 0.7580818
-1.1067157, 0.44427824
-2.5288942, -0.6506177
0.18209329, 0.8773196
-2.2729068, -0.12591857
-0.68274903, -1.1097707
0.16187502, 0.24042422
0.09531149, 0.4547881
1.0152994, 0.58000755
-2.0373585, 0.45423096
-1.076913, 0.4576364
-0.5535176, 2.0987134
-0.561743, 1.8831992
-2.2479155, -0.057147175
-1.2022591, 0.5108949
-1.7738252, 0.6267048
0.5553173, 1.6635094
0.17858839, 1.6314476
-0.056955084, -0.005793564
-1.3606789, 0.03676814
-0.7200305, 1.5881209
-1.3821521, 0.5033068
-0.7074774, 0.6091552
0.994014, -0.18920365
-1.6068836, -0.43648362
-0.5068367, 1.1182654
-0.9627251, 0.941052
-1.0896689, 0.5558648
0.10111874, 0.5767199
-1.0655843, -0.27045494
-0.5607995, 0.57603323
-0.9915956, 1.5992019
0.6201778, 1.3667663
-0.48853523, 1.9972824
0.012721002, 3.343097
-0.9437835, 1.4515008
-0.7868721, 1.6269377
-1.9236768, 1.445019
-0.9475307, 1.4447274
0.8490127, 1.8986876
-0.425954, 1.3351727
-0.3291949, 0.7717052
-1.1210619, 1.7411182
-1.7961651, 1.9545593
-0.86149967, 1.8720678
0.057225756, 0.7843156
-0.40546763, 2.0059628
-0.75672805, 1.3018453
-1.1342568, -0.3215515
0.17101885, 1.0497826
0.89916795, 0.13246071
-1.0663383, 1.4213011
0.0023973137, 0.9047506
-2.000737, -0.8017342
-0.83839774, -0.56416506
0.47265846, 0.4330652
-1.532938, -0.56027365
-1.2821032, -0.8430032
0.5180889, 0.35709462
-0.5034855, 1.1522516
-1.5900741, -1.3619071
-0.45904785, 0.89326894
-0.5424557, 2.1452596
0.74865824, 0.808457
-0.12552449, 1.5685136
-0.36489666, 0.4531212
0.7427207, 0.37336254
-0.5334104, 0.18484637
0.7691962, 0.69128346
-0.82721126, 1.3941948
